report_date,child_asin,ppc_product,buy_box_group2,sessions_total_b2b,page_views_total_b2b,unit_session_percentage_b2b,units_ordered_b2b,ordered_product_sales_b2b,featured_offer_buy_box_percentage_b2b,segment
2022-07-01,B01X6CT709,1,Low Buy Box,18,25,0.0,0,0.0,56.48,B2B
2022-08-01,B01X6CT709,1,Low Buy Box,14,21,7.14,1,15.91,64.29,B2B
2022-09-01,B01X6CT709,1,Low Buy Box,3,3,66.67,2,60.95,85.94,B2B
2022-10-01,B01X6CT709,1,Low Buy Box,33,35,0.0,0,0.0,62.02,B2B
2022-11-01,B01X6CT709,1,Low Buy Box,6,8,33.33,2,74.72,74.73,B2B
2022-12-01,B01X6CT709,1,Low Buy Box,34,38,0.0,0,0.0,50.86,B2B
2023-01-01,B01X6CT709,1,Low Buy Box,1,1,300.0,3,133.57,75.55,B2B
2023-02-01,B01X6CT709,1,High Buy Box,141,206,0.0,0,0.0,4.35,B2B
2023-03-01,B01X6CT709,1,Low Buy Box,147,205,2.04,3,33.53,89.22,B2B
2023-04-01,B01X6CT709,1,Low Buy Box,90,127,1.11,1,37.13,3.7,B2B
2023-05-01,B01X6CT709,1,High Buy Box,29,42,3.45,1,43.09,75.93,B2B
2023-06-01,B01X6CT709,1,High Buy Box,26,36,0.0,0,0.0,0.06,B2B
2023-07-01,B01X6CT709,1,Low Buy Box,4,5,100.0,4,113.94,87.55,B2B
2023-08-01,B01X6CT709,1,Low Buy Box,8,10,12.5,1,41.2,21.35,B2B
2023-09-01,B01X6CT709,1,High Buy Box,210,321,0.0,0,0.0,66.49,B2B
2023-10-01,B01X6CT709,1,Low Buy Box,12,15,0.0,0,0.0,51.78,B2B
2023-11-01,B01X6CT709,1,High Buy Box,53,76,3.77,2,57.66,52.84,B2B
2023-12-01,B01X6CT709,1,Low Buy Box,55,67,7.27,4,60.97,25.12,B2B
2024-01-01,B01X6CT709,1,Low Buy Box,10,13,0.0,0,0.0,15.83,B2B
2022-04-01,B0CL9RG2X3,0,Low Buy Box,10,14,40.0,4,92.42,34.22,B2B
2022-05-01,B0CL9RG2X3,0,High Buy Box,77,113,0.0,0,0.0,29.03,B2B
2022-06-01,B0CL9RG2X3,0,Low Buy Box,44,64,4.55,2,86.63,72.47,B2B
2022-07-01,B0CL9RG2X3,0,Low Buy Box,102,124,1.96,2,40.43,40.85,B2B
2022-08-01,B0CL9RG2X3,0,Low Buy Box,70,76,5.71,4,88.47,79.66,B2B
2022-09-01,B0CL9RG2X3,0,Low Buy Box,41,53,26.83,11,322.82,1.71,B2B
2022-10-01,B0CL9RG2X3,0,Low Buy Box,7,9,28.57,2,72.34,28.64,B2B
2022-11-01,B0CL9RG2X3,0,Low Buy Box,70,96,0.0,0,0.0,68.82,B2B
2022-12-01,B0CL9RG2X3,0,Low Buy Box,68,89,1.47,1,44.66,92.9,B2B
2023-01-01,B0CL9RG2X3,0,Low Buy Box,16,19,12.5,2,32.22,32.63,B2B
2023-02-01,B0CL9RG2X3,0,Low Buy Box,43,53,11.63,5,122.26,12.18,B2B
2023-03-01,B0CL9RG2X3,0,Low Buy Box,141,185,0.0,0,0.0,83.85,B2B
2023-04-01,B0CL9RG2X3,0,High Buy Box,138,154,0.72,1,17.83,89.26,B2B
2023-05-01,B0CL9RG2X3,0,Low Buy Box,34,51,8.82,3,76.29,95.71,B2B
2023-06-01,B0CL9RG2X3,0,Low Buy Box,73,104,1.37,1,28.37,23.29,B2B
2023-07-01,B0CL9RG2X3,0,Low Buy Box,174,196,1.72,3,95.46,43.55,B2B
2023-08-01,B0CL9RG2X3,0,High Buy Box,120,181,0.0,0,0.0,77.76,B2B
2023-09-01,B0CL9RG2X3,0,Low Buy Box,10,12,0.0,0,0.0,26.64,B2B
2023-10-01,B0CL9RG2X3,0,High Buy Box,14,17,7.14,1,21.25,96.89,B2B
2023-11-01,B0CL9RG2X3,0,Low Buy Box,8,11,62.5,5,211.03,84.41,B2B
2023-12-01,B0CL9RG2X3,0,High Buy Box,170,259,4.71,8,346.39,56.17,B2B
2024-01-01,B0CL9RG2X3,0,High Buy Box,0,0,0.0,0,0.0,75.61,B2B
2022-04-01,B0C87MM314,0,Low Buy Box,15,17,0.0,0,0.0,21.02,B2B
2022-05-01,B0C87MM314,0,High Buy Box,162,218,3.09,5,190.13,38.12,B2B
2022-06-01,B0C87MM314,0,High Buy Box,20,27,5.0,1,32.82,81.38,B2B
2022-07-01,B0C87MM314,0,High Buy Box,123,164,5.69,7,225.36,20.5,B2B
2022-08-01,B0C87MM314,0,High Buy Box,62,68,12.9,8,282.03,26.72,B2B
2022-09-01,B0C87MM314,0,Low Buy Box,65,86,15.38,10,175.08,49.97,B2B
2022-10-01,B0C87MM314,0,Low Buy Box,75,99,0.0,0,0.0,22.61,B2B
2022-11-01,B0C87MM314,0,Low Buy Box,112,149,8.93,10,350.24,89.2,B2B
2022-12-01,B0C87MM314,0,Low Buy Box,24,32,4.17,1,37.18,83.54,B2B
2023-01-01,B0C87MM314,0,Low Buy Box,266,408,0.0,0,0.0,54.28,B2B
2023-02-01,B0C87MM314,0,Low Buy Box,19,20,0.0,0,0.0,46.68,B2B
2023-03-01,B0C87MM314,0,Low Buy Box,86,103,0.0,0,0.0,28.22,B2B
2023-04-01,B0C87MM314,0,Low Buy Box,65,69,6.15,4,131.45,56.28,B2B
2023-05-01,B0C87MM314,0,Low Buy Box,19,22,5.26,1,15.28,53.52,B2B
2023-06-01,B0C87MM314,0,High Buy Box,1,1,0.0,0,0.0,89.65,B2B
2023-07-01,B0C87MM314,0,High Buy Box,32,39,15.62,5,207.14,92.76,B2B
2023-08-01,B0C87MM314,0,Low Buy Box,35,51,2.86,1,28.52,34.82,B2B
2023-09-01,B0C87MM314,0,Low Buy Box,12,17,75.0,9,326.96,51.38,B2B
2023-10-01,B0C87MM314,0,High Buy Box,72,76,0.0,0,0.0,17.59,B2B
2023-11-01,B0C87MM314,0,Low Buy Box,18,23,0.0,0,0.0,91.13,B2B
2023-12-01,B0C87MM314,0,Low Buy Box,176,218,0.0,0,0.0,41.81,B2B
2024-01-01,B0C87MM314,0,Low Buy Box,27,40,7.41,2,28.84,27.79,B2B
2022-04-01,B0KCXGGLE6,1,Low Buy Box,116,129,0.0,0,0.0,74.89,B2B
2022-05-01,B0KCXGGLE6,1,Low Buy Box,9,11,0.0,0,0.0,32.23,B2B
2022-06-01,B0KCXGGLE6,1,Low Buy Box,20,24,15.0,3,41.51,9.19,B2B
2022-07-01,B0KCXGGLE6,1,Low Buy Box,35,38,0.0,0,0.0,75.54,B2B
2022-08-01,B0KCXGGLE6,1,Low Buy Box,284,396,0.0,0,0.0,33.01,B2B
2022-09-01,B0KCXGGLE6,1,Low Buy Box,30,31,0.0,0,0.0,39.56,B2B
2022-10-01,B0KCXGGLE6,1,Low Buy Box,98,149,3.06,3,88.73,59.63,B2B
2022-11-01,B0KCXGGLE6,1,High Buy Box,36,44,30.56,11,277.2,86.78,B2B
2022-12-01,B0KCXGGLE6,1,High Buy Box,51,70,1.96,1,33.49,3.87,B2B
2023-01-01,B0KCXGGLE6,1,Low Buy Box,58,63,0.0,0,0.0,44.53,B2B
2023-02-01,B0KCXGGLE6,1,Low Buy Box,54,81,5.56,3,122.74,62.46,B2B
2023-03-01,B0KCXGGLE6,1,Low Buy Box,118,166,2.54,3,90.72,26.09,B2B
2023-04-01,B0KCXGGLE6,1,High Buy Box,151,202,0.66,1,27.53,1.43,B2B
2023-05-01,B0KCXGGLE6,1,Low Buy Box,95,116,1.05,1,22.17,39.91,B2B
2023-06-01,B0KCXGGLE6,1,Low Buy Box,120,136,0.83,1,14.59,65.6,B2B
2023-07-01,B0KCXGGLE6,1,Low Buy Box,38,58,0.0,0,0.0,51.01,B2B
2023-08-01,B0KCXGGLE6,1,High Buy Box,241,296,0.41,1,38.11,59.92,B2B
2023-09-01,B0KCXGGLE6,1,Low Buy Box,144,223,5.56,8,292.66,25.71,B2B
2023-10-01,B0KCXGGLE6,1,High Buy Box,107,141,0.93,1,37.13,4.15,B2B
2023-11-01,B0KCXGGLE6,1,Low Buy Box,75,78,2.67,2,37.17,48.54,B2B
2023-12-01,B0KCXGGLE6,1,Low Buy Box,34,49,5.88,2,46.94,24.19,B2B
2024-01-01,B0KCXGGLE6,1,Low Buy Box,18,24,11.11,2,69.74,90.72,B2B
2022-04-01,B0CAJNPELJ,0,Low Buy Box,18,19,22.22,4,105.4,53.1,B2B
2022-05-01,B0CAJNPELJ,0,High Buy Box,47,53,2.13,1,10.28,94.48,B2B
2022-06-01,B0CAJNPELJ,0,Low Buy Box,3,3,133.33,4,56.46,14.88,B2B
2022-07-01,B0CAJNPELJ,0,High Buy Box,5,5,0.0,0,0.0,15.83,B2B
2022-08-01,B0CAJNPELJ,0,Low Buy Box,14,20,0.0,0,0.0,48.57,B2B
2022-09-01,B0CAJNPELJ,0,Low Buy Box,31,47,3.23,1,12.93,0.06,B2B
2022-10-01,B0CAJNPELJ,0,Low Buy Box,63,97,1.59,1,17.23,39.95,B2B
2022-11-01,B0CAJNPELJ,0,Low Buy Box,94,134,0.0,0,0.0,25.22,B2B
2022-12-01,B0CAJNPELJ,0,Low Buy Box,75,80,0.0,0,0.0,22.52,B2B
2023-01-01,B0CAJNPELJ,0,High Buy Box,62,82,9.68,6,87.39,1.81,B2B
2023-02-01,B0CAJNPELJ,0,Low Buy Box,4,5,50.0,2,65.35,92.23,B2B
2023-03-01,B0CAJNPELJ,0,High Buy Box,116,158,0.86,1,10.23,97.17,B2B
2023-04-01,B0CAJNPELJ,0,Low Buy Box,86,104,0.0,0,0.0,48.99,B2B
2023-05-01,B0CAJNPELJ,0,Low Buy Box,43,52,0.0,0,0.0,38.95,B2B
2023-06-01,B0CAJNPELJ,0,Low Buy Box,28,32,0.0,0,0.0,50.25,B2B
2023-07-01,B0CAJNPELJ,0,Low Buy Box,114,170,1.75,2,54.48,39.81,B2B
2023-08-01,B0CAJNPELJ,0,High Buy Box,12,13,0.0,0,0.0,6.63,B2B
2023-09-01,B0CAJNPELJ,0,Low Buy Box,8,11,0.0,0,0.0,49.0,B2B
2023-10-01,B0CAJNPELJ,0,Low Buy Box,46,63,0.0,0,0.0,33.26,B2B
2023-11-01,B0CAJNPELJ,0,Low Buy Box,37,50,5.41,2,66.56,25.6,B2B
2023-12-01,B0CAJNPELJ,0,Low Buy Box,29,34,10.34,3,69.45,71.58,B2B
2024-01-01,B0CAJNPELJ,0,Low Buy Box,36,53,11.11,4,44.29,35.79,B2B
2022-04-01,B0QRB6AJR5,0,Low Buy Box,27,31,0.0,0,0.0,39.42,B2B
2022-05-01,B0QRB6AJR5,0,High Buy Box,61,89,6.56,4,176.03,36.22,B2B
2022-06-01,B0QRB6AJR5,0,High Buy Box,34,44,26.47,9,395.58,67.21,B2B
2022-07-01,B0QRB6AJR5,0,Low Buy Box,41,47,0.0,0,0.0,64.77,B2B
2022-08-01,B0QRB6AJR5,0,Low Buy Box,11,11,0.0,0,0.0,17.45,B2B
2022-09-01,B0QRB6AJR5,0,Low Buy Box,14,20,35.71,5,200.82,91.11,B2B
2022-10-01,B0QRB6AJR5,0,High Buy Box,27,33,3.7,1,11.86,8.95,B2B
2022-11-01,B0QRB6AJR5,0,High Buy Box,61,75,0.0,0,0.0,80.63,B2B
2022-12-01,B0QRB6AJR5,0,High Buy Box,67,99,2.99,2,59.69,32.1,B2B
2023-01-01,B0QRB6AJR5,0,Low Buy Box,19,28,15.79,3,116.95,2.86,B2B
2023-02-01,B0QRB6AJR5,0,Low Buy Box,171,240,2.34,4,42.24,28.07,B2B
2023-03-01,B0QRB6AJR5,0,Low Buy Box,71,90,1.41,1,34.53,88.97,B2B
2023-04-01,B0QRB6AJR5,0,Low Buy Box,119,179,1.68,2,43.92,66.3,B2B
2023-05-01,B0QRB6AJR5,0,Low Buy Box,15,22,6.67,1,25.75,85.94,B2B
2023-06-01,B0QRB6AJR5,0,Low Buy Box,45,66,0.0,0,0.0,46.42,B2B
2023-07-01,B0QRB6AJR5,0,Low Buy Box,9,12,66.67,6,65.38,41.17,B2B
2023-08-01,B0QRB6AJR5,0,High Buy Box,72,83,1.39,1,34.54,6.39,B2B
2023-09-01,B0QRB6AJR5,0,High Buy Box,77,110,1.3,1,40.32,25.7,B2B
2023-10-01,B0QRB6AJR5,0,Low Buy Box,73,92,0.0,0,0.0,61.16,B2B
2023-11-01,B0QRB6AJR5,0,Low Buy Box,53,60,0.0,0,0.0,90.05,B2B
2023-12-01,B0QRB6AJR5,0,Low Buy Box,8,10,50.0,4,166.71,38.11,B2B
2024-01-01,B0QRB6AJR5,0,Low Buy Box,16,20,0.0,0,0.0,86.1,B2B
2022-04-01,B0DDCDCV7S,1,Low Buy Box,54,62,0.0,0,0.0,18.89,B2B
2022-05-01,B0DDCDCV7S,1,High Buy Box,160,206,1.88,3,106.21,39.03,B2B
2022-06-01,B0DDCDCV7S,1,Low Buy Box,16,23,18.75,3,112.51,12.34,B2B
2022-07-01,B0DDCDCV7S,1,Low Buy Box,86,123,2.33,2,61.95,26.2,B2B
2022-08-01,B0DDCDCV7S,1,High Buy Box,8,10,62.5,5,125.59,82.74,B2B
2022-09-01,B0DDCDCV7S,1,High Buy Box,114,151,0.0,0,0.0,10.1,B2B
2022-10-01,B0DDCDCV7S,1,Low Buy Box,0,0,0.0,0,0.0,14.94,B2B
2022-11-01,B0DDCDCV7S,1,Low Buy Box,109,118,0.92,1,17.69,51.56,B2B
2022-12-01,B0DDCDCV7S,1,Low Buy Box,303,422,0.33,1,32.4,44.54,B2B
2023-01-01,B0DDCDCV7S,1,High Buy Box,46,50,6.52,3,74.43,0.54,B2B
2023-02-01,B0DDCDCV7S,1,Low Buy Box,67,75,5.97,4,45.62,23.4,B2B
2023-03-01,B0DDCDCV7S,1,Low Buy Box,42,48,4.76,2,53.4,65.42,B2B
2023-04-01,B0DDCDCV7S,1,Low Buy Box,79,101,2.53,2,89.0,22.95,B2B
2023-05-01,B0DDCDCV7S,1,Low Buy Box,55,72,1.82,1,23.94,30.05,B2B
2023-06-01,B0DDCDCV7S,1,Low Buy Box,105,126,0.0,0,0.0,10.98,B2B
2023-07-01,B0DDCDCV7S,1,Low Buy Box,120,176,0.83,1,42.3,45.53,B2B
2023-08-01,B0DDCDCV7S,1,Low Buy Box,38,40,2.63,1,35.6,80.32,B2B
2023-09-01,B0DDCDCV7S,1,Low Buy Box,26,32,19.23,5,93.68,58.47,B2B
2023-10-01,B0DDCDCV7S,1,Low Buy Box,0,0,0.0,1,40.63,1.95,B2B
2023-11-01,B0DDCDCV7S,1,Low Buy Box,19,20,10.53,2,47.72,90.49,B2B
2023-12-01,B0DDCDCV7S,1,High Buy Box,25,31,44.0,11,179.42,6.72,B2B
2024-01-01,B0DDCDCV7S,1,High Buy Box,9,10,33.33,3,126.07,40.62,B2B
2022-04-01,B0S6DXWXP5,1,Low Buy Box,92,105,2.17,2,43.91,52.25,B2B
2022-05-01,B0S6DXWXP5,1,Low Buy Box,17,23,5.88,1,37.93,30.11,B2B
2022-06-01,B0S6DXWXP5,1,High Buy Box,16,24,6.25,1,40.64,17.64,B2B
2022-07-01,B0S6DXWXP5,1,Low Buy Box,23,32,21.74,5,183.64,52.71,B2B
2022-08-01,B0S6DXWXP5,1,High Buy Box,68,104,0.0,0,0.0,3.44,B2B
2022-09-01,B0S6DXWXP5,1,Low Buy Box,57,78,1.75,1,36.2,94.17,B2B
2022-10-01,B0S6DXWXP5,1,High Buy Box,26,31,3.85,1,32.41,85.95,B2B
2022-11-01,B0S6DXWXP5,1,High Buy Box,24,27,12.5,3,42.86,53.03,B2B
2022-12-01,B0S6DXWXP5,1,High Buy Box,0,0,0.0,1,23.76,19.31,B2B
2023-01-01,B0S6DXWXP5,1,Low Buy Box,3,3,33.33,1,36.69,23.14,B2B
2023-02-01,B0S6DXWXP5,1,Low Buy Box,133,205,1.5,2,70.45,18.89,B2B
2023-03-01,B0S6DXWXP5,1,Low Buy Box,23,28,8.7,2,75.62,64.07,B2B
2023-04-01,B0S6DXWXP5,1,Low Buy Box,51,72,3.92,2,88.02,52.13,B2B
2023-05-01,B0S6DXWXP5,1,Low Buy Box,95,114,2.11,2,66.81,68.57,B2B
2023-06-01,B0S6DXWXP5,1,Low Buy Box,23,26,17.39,4,152.06,76.94,B2B
2023-07-01,B0S6DXWXP5,1,Low Buy Box,105,151,0.0,0,0.0,62.81,B2B
2023-08-01,B0S6DXWXP5,1,Low Buy Box,118,142,0.85,1,38.96,39.71,B2B
2023-09-01,B0S6DXWXP5,1,Low Buy Box,73,100,5.48,4,62.94,31.12,B2B
2023-10-01,B0S6DXWXP5,1,Low Buy Box,88,130,4.55,4,88.85,95.34,B2B
2023-11-01,B0S6DXWXP5,1,High Buy Box,121,152,0.83,1,38.53,5.58,B2B
2023-12-01,B0S6DXWXP5,1,High Buy Box,118,128,4.24,5,139.77,72.9,B2B
2024-01-01,B0S6DXWXP5,1,Low Buy Box,125,144,0.0,0,0.0,26.33,B2B
2022-04-01,B0Z3DSDDXD,0,Low Buy Box,82,124,4.88,4,143.66,63.95,B2B
2022-05-01,B0Z3DSDDXD,0,High Buy Box,39,58,38.46,15,625.41,67.38,B2B
2022-06-01,B0Z3DSDDXD,0,Low Buy Box,181,204,3.31,6,193.95,30.78,B2B
2022-07-01,B0Z3DSDDXD,0,High Buy Box,25,28,4.0,1,14.04,24.32,B2B
2022-08-01,B0Z3DSDDXD,0,High Buy Box,27,35,7.41,2,26.1,57.5,B2B
2022-09-01,B0Z3DSDDXD,0,Low Buy Box,60,66,0.0,0,0.0,7.14,B2B
2022-10-01,B0Z3DSDDXD,0,Low Buy Box,55,74,0.0,0,0.0,69.47,B2B
2022-11-01,B0Z3DSDDXD,0,Low Buy Box,3,3,0.0,0,0.0,13.99,B2B
2022-12-01,B0Z3DSDDXD,0,High Buy Box,11,15,0.0,0,0.0,7.75,B2B
2023-01-01,B0Z3DSDDXD,0,Low Buy Box,23,29,13.04,3,34.89,15.36,B2B
2023-02-01,B0Z3DSDDXD,0,High Buy Box,26,34,3.85,1,14.25,1.79,B2B
2023-03-01,B0Z3DSDDXD,0,High Buy Box,40,50,15.0,6,101.89,61.45,B2B
2023-04-01,B0Z3DSDDXD,0,Low Buy Box,55,82,3.64,2,38.53,53.48,B2B
2023-05-01,B0Z3DSDDXD,0,Low Buy Box,36,49,2.78,1,35.77,15.05,B2B
2023-06-01,B0Z3DSDDXD,0,Low Buy Box,11,12,0.0,0,0.0,91.1,B2B
2023-07-01,B0Z3DSDDXD,0,High Buy Box,33,49,27.27,9,223.09,42.05,B2B
2023-08-01,B0Z3DSDDXD,0,High Buy Box,43,58,6.98,3,91.31,26.08,B2B
2023-09-01,B0Z3DSDDXD,0,Low Buy Box,192,243,0.0,0,0.0,37.13,B2B
2023-10-01,B0Z3DSDDXD,0,Low Buy Box,12,15,50.0,6,134.68,61.83,B2B
2023-11-01,B0Z3DSDDXD,0,Low Buy Box,44,66,0.0,0,0.0,87.73,B2B
2023-12-01,B0Z3DSDDXD,0,Low Buy Box,59,74,6.78,4,111.89,41.05,B2B
2024-01-01,B0Z3DSDDXD,0,Low Buy Box,19,28,0.0,0,0.0,24.97,B2B
2022-04-01,B0KZZMTJXE,0,High Buy Box,22,33,31.82,7,304.85,66.06,B2B
2022-05-01,B0KZZMTJXE,0,High Buy Box,19,20,15.79,3,42.39,31.98,B2B
2022-06-01,B0KZZMTJXE,0,High Buy Box,124,167,0.81,1,20.26,77.55,B2B
2022-07-01,B0KZZMTJXE,0,Low Buy Box,7,9,28.57,2,20.33,89.9,B2B
2022-08-01,B0KZZMTJXE,0,Low Buy Box,45,68,0.0,0,0.0,42.35,B2B
2022-09-01,B0KZZMTJXE,0,High Buy Box,37,44,10.81,4,80.51,68.3,B2B
2022-10-01,B0KZZMTJXE,0,High Buy Box,5,6,40.0,2,31.15,70.91,B2B
2022-11-01,B0KZZMTJXE,0,Low Buy Box,18,18,5.56,1,30.4,84.65,B2B
2022-12-01,B0KZZMTJXE,0,Low Buy Box,256,345,0.39,1,24.85,4.48,B2B
2023-01-01,B0KZZMTJXE,0,Low Buy Box,21,24,28.57,6,159.26,35.45,B2B
2023-02-01,B0KZZMTJXE,0,Low Buy Box,110,170,5.45,6,180.79,2.1,B2B
2023-03-01,B0KZZMTJXE,0,Low Buy Box,40,56,2.5,1,11.71,2.99,B2B
2023-04-01,B0KZZMTJXE,0,High Buy Box,31,47,3.23,1,14.84,77.91,B2B
2023-05-01,B0KZZMTJXE,0,Low Buy Box,98,139,0.0,0,0.0,60.0,B2B
2023-06-01,B0KZZMTJXE,0,Low Buy Box,16,21,18.75,3,116.11,34.94,B2B
2023-07-01,B0KZZMTJXE,0,High Buy Box,15,21,0.0,0,0.0,74.31,B2B
2023-08-01,B0KZZMTJXE,0,Low Buy Box,10,13,10.0,1,32.72,28.15,B2B
2023-09-01,B0KZZMTJXE,0,Low Buy Box,8,11,12.5,1,35.18,62.37,B2B
2023-10-01,B0KZZMTJXE,0,Low Buy Box,110,130,2.73,3,97.9,47.62,B2B
2023-11-01,B0KZZMTJXE,0,High Buy Box,29,32,17.24,5,194.38,37.61,B2B
2023-12-01,B0KZZMTJXE,0,High Buy Box,73,93,1.37,1,16.97,28.76,B2B
2024-01-01,B0KZZMTJXE,0,High Buy Box,67,102,5.97,4,119.9,61.9,B2B
2022-04-01,B0NZBSXV7V,0,Low Buy Box,89,96,8.99,8,112.35,75.78,B2B
2022-05-01,B0NZBSXV7V,0,Low Buy Box,5,7,60.0,3,32.28,33.91,B2B
2022-06-01,B0NZBSXV7V,0,High Buy Box,4,5,50.0,2,83.14,12.82,B2B
2022-07-01,B0NZBSXV7V,0,Low Buy Box,85,91,1.18,1,41.96,98.1,B2B
2022-08-01,B0NZBSXV7V,0,Low Buy Box,112,133,3.57,4,136.07,12.76,B2B
2022-09-01,B0NZBSXV7V,0,Low Buy Box,120,139,0.83,1,38.14,16.35,B2B
2022-10-01,B0NZBSXV7V,0,Low Buy Box,0,0,0.0,1,14.62,85.59,B2B
2022-11-01,B0NZBSXV7V,0,Low Buy Box,356,434,0.28,1,33.14,21.47,B2B
2022-12-01,B0NZBSXV7V,0,High Buy Box,34,37,0.0,0,0.0,29.83,B2B
2023-01-01,B0NZBSXV7V,0,High Buy Box,10,12,0.0,0,0.0,76.02,B2B
2023-02-01,B0NZBSXV7V,0,Low Buy Box,10,14,0.0,0,0.0,11.66,B2B
2023-03-01,B0NZBSXV7V,0,High Buy Box,99,110,0.0,0,0.0,91.93,B2B
2023-04-01,B0NZBSXV7V,0,Low Buy Box,290,359,0.34,1,10.16,90.81,B2B
2023-05-01,B0NZBSXV7V,0,Low Buy Box,110,127,0.0,0,0.0,97.11,B2B
2023-06-01,B0NZBSXV7V,0,Low Buy Box,5,7,20.0,1,41.85,85.2,B2B
2023-07-01,B0NZBSXV7V,0,Low Buy Box,34,42,8.82,3,92.83,71.29,B2B
2023-08-01,B0NZBSXV7V,0,Low Buy Box,81,106,0.0,0,0.0,71.47,B2B
2023-09-01,B0NZBSXV7V,0,Low Buy Box,164,243,1.83,3,51.58,80.2,B2B
2023-10-01,B0NZBSXV7V,0,Low Buy Box,261,377,0.77,2,75.84,78.53,B2B
2023-11-01,B0NZBSXV7V,0,Low Buy Box,39,56,0.0,0,0.0,57.18,B2B
2023-12-01,B0NZBSXV7V,0,Low Buy Box,7,7,42.86,3,71.08,8.78,B2B
2024-01-01,B0NZBSXV7V,0,High Buy Box,59,62,0.0,0,0.0,60.61,B2B
2022-04-01,B02FT33BA9,0,Low Buy Box,54,59,16.67,9,277.05,92.62,B2B
2022-05-01,B02FT33BA9,0,Low Buy Box,158,187,0.0,0,0.0,19.98,B2B
2022-06-01,B02FT33BA9,0,Low Buy Box,185,195,3.78,7,230.38,80.92,B2B
2022-07-01,B02FT33BA9,0,Low Buy Box,80,90,0.0,0,0.0,43.51,B2B
2022-08-01,B02FT33BA9,0,Low Buy Box,36,40,0.0,0,0.0,53.65,B2B
2022-09-01,B02FT33BA9,0,Low Buy Box,40,57,0.0,0,0.0,43.86,B2B
2022-10-01,B02FT33BA9,0,High Buy Box,15,17,13.33,2,67.37,37.5,B2B
2022-11-01,B02FT33BA9,0,High Buy Box,6,8,66.67,4,64.01,28.16,B2B
2022-12-01,B02FT33BA9,0,Low Buy Box,122,157,0.0,0,0.0,39.32,B2B
2023-01-01,B02FT33BA9,0,Low Buy Box,85,121,0.0,0,0.0,89.65,B2B
2023-02-01,B02FT33BA9,0,Low Buy Box,58,85,0.0,0,0.0,63.02,B2B
2023-03-01,B02FT33BA9,0,Low Buy Box,42,60,11.9,5,98.49,33.22,B2B
2023-04-01,B02FT33BA9,0,Low Buy Box,42,49,0.0,0,0.0,54.4,B2B
2023-05-01,B02FT33BA9,0,High Buy Box,18,26,22.22,4,139.17,37.87,B2B
2023-06-01,B02FT33BA9,0,Low Buy Box,40,42,0.0,0,0.0,61.96,B2B
2023-07-01,B02FT33BA9,0,Low Buy Box,4,4,0.0,0,0.0,30.28,B2B
2023-08-01,B02FT33BA9,0,Low Buy Box,0,0,0.0,2,65.77,75.57,B2B
2023-09-01,B02FT33BA9,0,Low Buy Box,47,62,2.13,1,13.24,59.68,B2B
2023-10-01,B02FT33BA9,0,High Buy Box,7,7,28.57,2,48.49,81.76,B2B
2023-11-01,B02FT33BA9,0,Low Buy Box,78,90,0.0,0,0.0,36.33,B2B
2023-12-01,B02FT33BA9,0,Low Buy Box,29,30,0.0,0,0.0,18.42,B2B
2024-01-01,B02FT33BA9,0,Low Buy Box,51,76,1.96,1,12.39,72.19,B2B
2022-04-01,B0EQC54EVL,0,Low Buy Box,94,118,0.0,0,0.0,29.88,B2B
2022-05-01,B0EQC54EVL,0,Low Buy Box,213,292,4.23,9,382.98,23.5,B2B
2022-06-01,B0EQC54EVL,0,Low Buy Box,23,29,13.04,3,74.63,63.07,B2B
2022-07-01,B0EQC54EVL,0,Low Buy Box,78,96,0.0,0,0.0,49.62,B2B
2022-08-01,B0EQC54EVL,0,Low Buy Box,82,105,1.22,1,33.19,65.63,B2B
2022-09-01,B0EQC54EVL,0,Low Buy Box,104,124,6.73,7,84.86,34.28,B2B
2022-10-01,B0EQC54EVL,0,Low Buy Box,43,63,4.65,2,50.36,33.05,B2B
2022-11-01,B0EQC54EVL,0,Low Buy Box,303,367,0.66,2,26.36,71.15,B2B
2022-12-01,B0EQC54EVL,0,Low Buy Box,2,2,150.0,3,33.87,25.32,B2B
2023-01-01,B0EQC54EVL,0,Low Buy Box,171,233,0.0,0,0.0,20.59,B2B
2023-02-01,B0EQC54EVL,0,Low Buy Box,38,46,2.63,1,27.52,38.52,B2B
2023-03-01,B0EQC54EVL,0,Low Buy Box,10,13,20.0,2,54.43,25.58,B2B
2023-04-01,B0EQC54EVL,0,Low Buy Box,9,13,0.0,0,0.0,39.13,B2B
2023-05-01,B0EQC54EVL,0,High Buy Box,40,48,2.5,1,41.47,99.14,B2B
2023-06-01,B0EQC54EVL,0,Low Buy Box,31,47,3.23,1,19.75,26.16,B2B
2023-07-01,B0EQC54EVL,0,Low Buy Box,62,90,1.61,1,27.08,10.16,B2B
2023-08-01,B0EQC54EVL,0,High Buy Box,272,417,1.47,4,113.8,11.38,B2B
2023-09-01,B0EQC54EVL,0,Low Buy Box,39,51,2.56,1,40.14,95.72,B2B
2023-10-01,B0EQC54EVL,0,Low Buy Box,12,15,41.67,5,154.22,81.71,B2B
2023-11-01,B0EQC54EVL,0,Low Buy Box,38,51,0.0,0,0.0,72.57,B2B
2023-12-01,B0EQC54EVL,0,Low Buy Box,5,6,20.0,1,37.15,46.64,B2B
