Parent_ASIN,Child_ASIN,Title,SKU,Sessions_Mobile_App,Sessions_Mobile_APP_B2B,Sessions_Browser,Sessions_Browser_B2B,Sessions_Total,Sessions_Total_B2B,Session_Percentage_Mobile_App,Session_Percentage_Mobile_APP_B2B,Session_Percentage_Browser,Session_Percentage_Browser_B2B,Session_Percentage_Total,Session_Percentage_Total_B2B,Page_Views_Mobile_App,Page_Views_Mobile_APP_B2B,Page_Views_Browser,Page_Views_Browser_B2B,Page_Views_Total,Page_Views_Total_B2B,Page_Views_Percentage_Mobile_App,Page_Views_Percentage_Mobile_App_B2B,Page_Views_Percentage_Browser,Page_Views_Percentage_Browser_B2B,Page_Views_Percentage_Total,Page_Views_Percentage_Total_B2B,Featured_Offer_Buy_Box_Percentage,Featured_Offer_Buy_Box_Percentage_B2B,Units_Ordered,Units_Ordered_B2B,Unit_Session_Percentage,Unit_Session_Percentage_B2B,Ordered_Product_Sales,Ordered_Product_Sales_B2B,Total_Order_Items,Total_Order_Items_B2B,Report_Date
PRNT0006WQZR,B07NKPWQZR,HydraMax Smart Water Tracker Bottle,HYD-BTL-007,260,13,732,53,992,66,0.2621,0.197,0.7379,0.803,1.0,1.0,375,14,1383,63,1758,77,0.2133,0.1818,0.7867,0.8182,1.0,1.0,0.7466,0.6855,8,1,0.0081,0.0014,248.87,16.45,8,0,2022-12-30
PRNT0006WQZR,B07NKPWQZR,HydraMax Smart Water Tracker Bottle,HYD-BTL-007,556,18,2024,60,2580,78,0.2155,0.2308,0.7845,0.7692,1.0,1.0,699,19,3761,72,4460,91,0.1567,0.2088,0.8433,0.7912,1.0,1.0,0.7372,0.6195,27,2,0.0105,0.0027,858.81,44.09,27,1,2022-12-31
PRNT0006WQZR,B07NKPWQZR,HydraMax Smart Water Tracker Bottle,HYD-BTL-007,391,9,899,3,1290,12,0.3031,0.75,0.6969,0.25,1.0,1.0,505,9,1433,3,1938,12,0.2606,0.75,0.7394,0.25,1.0,1.0,0.7848,0.7391,13,2,0.0101,0.0027,418.39,10.85,13,1,2023-01-01
PRNT0006WQZR,B07NKPWQZR,HydraMax Smart Water Tracker Bottle,HYD-BTL-007,127,20,1434,3,1561,23,0.0814,0.8696,0.9186,0.1304,1.0,1.0,146,22,2025,3,2171,25,0.0673,0.88,0.9327,0.12,1.0,1.0,0.6112,0.5113,32,5,0.0205,0.0054,1984.57,25.43,32,0,2023-01-02
PRNT0006WQZR,B07NKPWQZR,HydraMax Smart Water Tracker Bottle,HYD-BTL-007,572,17,1045,11,1617,28,0.3537,0.6071,0.6463,0.3929,1.0,1.0,712,18,1423,13,2135,31,0.3335,0.5806,0.6665,0.4194,1.0,1.0,0.685,0.5114,2,1,0.0012,0.0001,101.48,6.27,2,1,2023-01-03
PRNT0006WQZR,B07NKPWQZR,HydraMax Smart Water Tracker Bottle,HYD-BTL-007,88,3,761,24,849,27,0.1037,0.1111,0.8963,0.8889,1.0,1.0,124,3,1185,28,1309,31,0.0947,0.0968,0.9053,0.9032,1.0,1.0,0.8802,0.6431,5,1,0.0059,0.0008,169.12,3.04,5,0,2023-01-04
PRNT0006WQZR,B07NKPWQZR,HydraMax Smart Water Tracker Bottle,HYD-BTL-007,337,0,1973,15,2310,15,0.1459,0.0,0.8541,1.0,1.0,1.0,526,0,2140,18,2666,18,0.1973,0.0,0.8027,1.0,1.0,1.0,0.7755,0.589,27,4,0.0117,0.003,1414.64,6.42,27,4,2023-01-05
PRNT0006WQZR,B07NKPWQZR,HydraMax Smart Water Tracker Bottle,HYD-BTL-007,452,9,1506,46,1958,55,0.2308,0.1636,0.7692,0.8364,1.0,1.0,605,9,2929,55,3534,64,0.1712,0.1406,0.8288,0.8594,1.0,1.0,0.5661,0.4842,24,2,0.0123,0.0007,1211.69,15.37,24,3,2023-01-06
PRNT0006WQZR,B07NKPWQZR,HydraMax Smart Water Tracker Bottle,HYD-BTL-007,531,20,468,42,999,62,0.5315,0.3226,0.4685,0.6774,1.0,1.0,698,22,746,50,1444,72,0.4834,0.3056,0.5166,0.6944,1.0,1.0,0.9066,0.8431,34,1,0.034,0.0083,2058.52,22.5,34,0,2023-01-07
PRNT0006WQZR,B07NKPWQZR,HydraMax Smart Water Tracker Bottle,HYD-BTL-007,195,15,1927,46,2122,61,0.0919,0.2459,0.9081,0.7541,1.0,1.0,245,16,3204,55,3449,71,0.071,0.2254,0.929,0.7746,1.0,1.0,0.9381,0.7113,14,1,0.0066,0.0003,399.66,10.58,14,0,2023-01-08
PRNT0006WQZR,B07NKPWQZR,HydraMax Smart Water Tracker Bottle,HYD-BTL-007,435,12,120,52,555,64,0.7838,0.1875,0.2162,0.8125,1.0,1.0,486,13,139,62,625,75,0.7776,0.1733,0.2224,0.8267,1.0,1.0,0.9225,0.6062,12,2,0.0216,0.0021,720.27,2.79,12,1,2023-01-09
PRNT0006WQZR,B07NKPWQZR,HydraMax Smart Water Tracker Bottle,HYD-BTL-007,506,8,584,2,1090,10,0.4642,0.8,0.5358,0.2,1.0,1.0,789,8,1086,2,1875,10,0.4208,0.8,0.5792,0.2,1.0,1.0,0.6783,0.5507,20,1,0.0183,0.0005,1205.58,76.82,20,2,2023-01-10
PRNT0006WQZR,B07NKPWQZR,HydraMax Smart Water Tracker Bottle,HYD-BTL-007,502,1,973,42,1475,43,0.3403,0.0233,0.6597,0.9767,1.0,1.0,764,1,1459,50,2223,51,0.3437,0.0196,0.6563,0.9804,1.0,1.0,0.8971,0.5611,8,0,0.0054,0.0,505.18,24.15,8,0,2023-01-11
PRNT0006WQZR,B07NKPWQZR,HydraMax Smart Water Tracker Bottle,HYD-BTL-007,196,13,1194,2,1390,15,0.141,0.8667,0.859,0.1333,1.0,1.0,254,14,2134,2,2388,16,0.1064,0.875,0.8936,0.125,1.0,1.0,0.7909,0.6445,39,2,0.0281,0.0037,2333.81,158.82,39,0,2023-01-12
PRNT0006WQZR,B07NKPWQZR,HydraMax Smart Water Tracker Bottle,HYD-BTL-007,573,10,2089,15,2662,25,0.2153,0.4,0.7847,0.6,1.0,1.0,779,11,2371,18,3150,29,0.2473,0.3793,0.7527,0.6207,1.0,1.0,0.5746,0.4867,20,1,0.0075,0.0014,677.78,34.79,20,1,2023-01-13
PRNT0006WQZR,B07NKPWQZR,HydraMax Smart Water Tracker Bottle,HYD-BTL-007,292,20,874,28,1166,48,0.2504,0.4167,0.7496,0.5833,1.0,1.0,378,22,1324,33,1702,55,0.2221,0.4,0.7779,0.6,1.0,1.0,0.5654,0.5017,36,4,0.0309,0.0,1024.91,18.98,36,1,2023-01-14
PRNT0006WQZR,B07NKPWQZR,HydraMax Smart Water Tracker Bottle,HYD-BTL-007,461,11,338,19,799,30,0.577,0.3667,0.423,0.6333,1.0,1.0,646,12,672,22,1318,34,0.4901,0.3529,0.5099,0.6471,1.0,1.0,0.5511,0.5422,10,0,0.0125,0.001,517.89,15.28,10,0,2023-01-15
PRNT0006WQZR,B07NKPWQZR,HydraMax Smart Water Tracker Bottle,HYD-BTL-007,216,3,837,33,1053,36,0.2051,0.0833,0.7949,0.9167,1.0,1.0,327,3,1403,39,1730,42,0.189,0.0714,0.811,0.9286,1.0,1.0,0.8361,0.7269,10,1,0.0095,0.0021,331.14,11.55,10,0,2023-01-16
PRNT0006WQZR,B07NKPWQZR,HydraMax Smart Water Tracker Bottle,HYD-BTL-007,343,14,78,15,421,29,0.8147,0.4828,0.1853,0.5172,1.0,1.0,436,15,86,18,522,33,0.8352,0.4545,0.1648,0.5455,1.0,1.0,0.7134,0.5704,1,0,0.0024,0.0,44.52,2.7,1,1,2023-01-17
PRNT0006WQZR,B07NKPWQZR,HydraMax Smart Water Tracker Bottle,HYD-BTL-007,130,12,2345,53,2475,65,0.0525,0.1846,0.9475,0.8154,1.0,1.0,159,13,2568,63,2727,76,0.0583,0.1711,0.9417,0.8289,1.0,1.0,0.6291,0.4266,3,1,0.0012,0.0003,121.52,6.03,3,0,2023-01-18
PRNT0006WQZR,B07NKPWQZR,HydraMax Smart Water Tracker Bottle,HYD-BTL-007,593,12,1040,54,1633,66,0.3631,0.1818,0.6369,0.8182,1.0,1.0,845,13,1957,64,2802,77,0.3016,0.1688,0.6984,0.8312,1.0,1.0,0.8746,0.5703,24,4,0.0147,0.0005,1319.07,82.7,24,4,2023-01-19
PRNT0006WQZR,B07NKPWQZR,HydraMax Smart Water Tracker Bottle,HYD-BTL-007,280,18,1440,54,1720,72,0.1628,0.25,0.8372,0.75,1.0,1.0,326,19,2232,64,2558,83,0.1274,0.2289,0.8726,0.7711,1.0,1.0,0.8581,0.7949,39,4,0.0227,0.0037,1334.01,38.52,39,0,2023-01-20
PRNT0006WQZR,B07NKPWQZR,HydraMax Smart Water Tracker Bottle,HYD-BTL-007,589,19,1533,15,2122,34,0.2776,0.5588,0.7224,0.4412,1.0,1.0,874,20,3050,18,3924,38,0.2227,0.5263,0.7773,0.4737,1.0,1.0,0.8981,0.7801,34,5,0.016,0.0047,1720.97,71.87,34,4,2023-01-21
PRNT0006WQZR,B07NKPWQZR,HydraMax Smart Water Tracker Bottle,HYD-BTL-007,475,10,1045,27,1520,37,0.3125,0.2703,0.6875,0.7297,1.0,1.0,644,11,1593,32,2237,43,0.2879,0.2558,0.7121,0.7442,1.0,1.0,0.846,0.8066,25,2,0.0164,0.0008,1258.41,58.06,25,4,2023-01-22
PRNT0006WQZR,B07NKPWQZR,HydraMax Smart Water Tracker Bottle,HYD-BTL-007,151,4,408,56,559,60,0.2701,0.0667,0.7299,0.9333,1.0,1.0,188,4,524,67,712,71,0.264,0.0563,0.736,0.9437,1.0,1.0,0.8105,0.618,20,2,0.0358,0.0086,601.33,1.38,20,1,2023-01-23
PRNT0006WQZR,B07NKPWQZR,HydraMax Smart Water Tracker Bottle,HYD-BTL-007,57,12,96,28,153,40,0.3725,0.3,0.6275,0.7,1.0,1.0,88,13,134,33,222,46,0.3964,0.2826,0.6036,0.7174,1.0,1.0,0.987,0.9046,27,1,0.1765,0.0378,1716.63,62.01,27,2,2023-01-24
PRNT0006WQZR,B07NKPWQZR,HydraMax Smart Water Tracker Bottle,HYD-BTL-007,305,17,1317,56,1622,73,0.188,0.2329,0.812,0.7671,1.0,1.0,424,18,1403,67,1827,85,0.2321,0.2118,0.7679,0.7882,1.0,1.0,0.9124,0.5526,8,1,0.0049,0.0011,386.12,12.86,8,0,2023-01-25
PRNT0006WQZR,B07NKPWQZR,HydraMax Smart Water Tracker Bottle,HYD-BTL-007,591,16,2089,46,2680,62,0.2205,0.2581,0.7795,0.7419,1.0,1.0,620,17,2586,55,3206,72,0.1934,0.2361,0.8066,0.7639,1.0,1.0,0.7495,0.6297,4,1,0.0015,0.0003,169.66,0.04,4,0,2023-01-26
PRNT0006WQZR,B07NKPWQZR,HydraMax Smart Water Tracker Bottle,HYD-BTL-007,220,20,1360,11,1580,31,0.1392,0.6452,0.8608,0.3548,1.0,1.0,272,22,2265,13,2537,35,0.1072,0.6286,0.8928,0.3714,1.0,1.0,0.8607,0.7218,38,6,0.0241,0.0054,1190.38,77.43,38,1,2023-01-27
PRNT0006WQZR,B07NKPWQZR,HydraMax Smart Water Tracker Bottle,HYD-BTL-007,586,1,1790,59,2376,60,0.2466,0.0167,0.7534,0.9833,1.0,1.0,921,1,3572,70,4493,71,0.205,0.0141,0.795,0.9859,1.0,1.0,0.5159,0.433,0,1,0.0,0.0,0.0,0.0,0,1,2023-01-28
PRNT0006WQZR,B07NKPWQZR,HydraMax Smart Water Tracker Bottle,HYD-BTL-007,194,2,981,58,1175,60,0.1651,0.0333,0.8349,0.9667,1.0,1.0,304,2,1596,69,1900,71,0.16,0.0282,0.84,0.9718,1.0,1.0,0.8051,0.7725,31,5,0.0264,0.004,1141.0,68.81,31,1,2023-01-29
PRNT0006WQZR,B07NKPWQZR,HydraMax Smart Water Tracker Bottle,HYD-BTL-007,378,16,1758,8,2136,24,0.177,0.6667,0.823,0.3333,1.0,1.0,486,17,2724,9,3210,26,0.1514,0.6538,0.8486,0.3462,1.0,1.0,0.9761,0.8552,27,4,0.0126,0.0012,672.8,36.15,27,1,2023-01-30
PRNT0006WQZR,B07NKPWQZR,HydraMax Smart Water Tracker Bottle,HYD-BTL-007,132,14,1250,20,1382,34,0.0955,0.4118,0.9045,0.5882,1.0,1.0,204,15,2139,24,2343,39,0.0871,0.3846,0.9129,0.6154,1.0,1.0,0.6614,0.4584,23,3,0.0166,0.0025,1094.92,15.12,23,3,2023-01-31
PRNT0006WQZR,B07NKPWQZR,HydraMax Smart Water Tracker Bottle,HYD-BTL-007,540,5,473,54,1013,59,0.5331,0.0847,0.4669,0.9153,1.0,1.0,828,5,725,64,1553,69,0.5332,0.0725,0.4668,0.9275,1.0,1.0,0.9563,0.7141,24,0,0.0237,0.0014,615.82,6.15,24,0,2023-02-01
PRNT0006WQZR,B07NKPWQZR,HydraMax Smart Water Tracker Bottle,HYD-BTL-007,55,12,1155,48,1210,60,0.0455,0.2,0.9545,0.8,1.0,1.0,61,13,1398,57,1459,70,0.0418,0.1857,0.9582,0.8143,1.0,1.0,0.8317,0.7396,36,6,0.0298,0.0047,926.05,0.13,36,6,2023-02-02
PRNT0006WQZR,B07NKPWQZR,HydraMax Smart Water Tracker Bottle,HYD-BTL-007,76,1,149,21,225,22,0.3378,0.0455,0.6622,0.9545,1.0,1.0,89,1,272,25,361,26,0.2465,0.0385,0.7535,0.9615,1.0,1.0,0.9265,0.837,34,5,0.1511,0.0375,921.09,56.75,34,4,2023-02-03
PRNT0006WQZR,B07NKPWQZR,HydraMax Smart Water Tracker Bottle,HYD-BTL-007,325,1,2152,38,2477,39,0.1312,0.0256,0.8688,0.9744,1.0,1.0,487,1,2986,45,3473,46,0.1402,0.0217,0.8598,0.9783,1.0,1.0,0.6577,0.4928,23,2,0.0093,0.0024,684.62,25.01,23,0,2023-02-04
PRNT0006WQZR,B07NKPWQZR,HydraMax Smart Water Tracker Bottle,HYD-BTL-007,262,10,1019,54,1281,64,0.2045,0.1562,0.7955,0.8438,1.0,1.0,310,11,1867,64,2177,75,0.1424,0.1467,0.8576,0.8533,1.0,1.0,0.6145,0.4495,39,2,0.0304,0.0034,1577.5,5.54,39,5,2023-02-05
PRNT0006WQZR,B07NKPWQZR,HydraMax Smart Water Tracker Bottle,HYD-BTL-007,175,11,682,33,857,44,0.2042,0.25,0.7958,0.75,1.0,1.0,225,12,828,39,1053,51,0.2137,0.2353,0.7863,0.7647,1.0,1.0,0.9531,0.5923,34,3,0.0397,0.0077,1340.19,12.49,34,0,2023-02-06
PRNT0006WQZR,B07NKPWQZR,HydraMax Smart Water Tracker Bottle,HYD-BTL-007,22,5,2111,54,2133,59,0.0103,0.0847,0.9897,0.9153,1.0,1.0,34,5,3828,64,3862,69,0.0088,0.0725,0.9912,0.9275,1.0,1.0,0.8551,0.7161,23,3,0.0108,0.002,656.51,0.89,23,2,2023-02-07
PRNT0006WQZR,B07NKPWQZR,HydraMax Smart Water Tracker Bottle,HYD-BTL-007,322,18,604,49,926,67,0.3477,0.2687,0.6523,0.7313,1.0,1.0,503,19,977,58,1480,77,0.3399,0.2468,0.6601,0.7532,1.0,1.0,0.6256,0.5488,4,1,0.0043,0.0003,154.87,3.9,4,0,2023-02-08
PRNT0006WQZR,B07NKPWQZR,HydraMax Smart Water Tracker Bottle,HYD-BTL-007,546,20,2137,34,2683,54,0.2035,0.3704,0.7965,0.6296,1.0,1.0,766,22,3481,40,4247,62,0.1804,0.3548,0.8196,0.6452,1.0,1.0,0.6292,0.4539,18,2,0.0067,0.0002,949.41,6.97,18,2,2023-02-09
PRNT0006WQZR,B07NKPWQZR,HydraMax Smart Water Tracker Bottle,HYD-BTL-007,232,13,1601,21,1833,34,0.1266,0.3824,0.8734,0.6176,1.0,1.0,331,14,2416,25,2747,39,0.1205,0.359,0.8795,0.641,1.0,1.0,0.9399,0.6462,37,0,0.0202,0.0056,1572.31,102.0,37,0,2023-02-10
PRNT0006WQZR,B07NKPWQZR,HydraMax Smart Water Tracker Bottle,HYD-BTL-007,580,17,2070,22,2650,39,0.2189,0.4359,0.7811,0.5641,1.0,1.0,661,18,2896,26,3557,44,0.1858,0.4091,0.8142,0.5909,1.0,1.0,0.9157,0.8122,32,1,0.0121,0.0021,1061.88,69.19,32,1,2023-02-11
PRNT0006WQZR,B07NKPWQZR,HydraMax Smart Water Tracker Bottle,HYD-BTL-007,119,4,2043,36,2162,40,0.055,0.1,0.945,0.9,1.0,1.0,166,4,2469,43,2635,47,0.063,0.0851,0.937,0.9149,1.0,1.0,0.9417,0.8923,36,2,0.0167,0.0034,1745.4,17.61,36,4,2023-02-12
PRNT0006WQZR,B07NKPWQZR,HydraMax Smart Water Tracker Bottle,HYD-BTL-007,560,16,2223,24,2783,40,0.2012,0.4,0.7988,0.6,1.0,1.0,825,17,2543,28,3368,45,0.245,0.3778,0.755,0.6222,1.0,1.0,0.8196,0.5381,11,1,0.004,0.0007,689.24,25.83,11,0,2023-02-13
PRNT0006WQZR,B07NKPWQZR,HydraMax Smart Water Tracker Bottle,HYD-BTL-007,545,20,2003,54,2548,74,0.2139,0.2703,0.7861,0.7297,1.0,1.0,697,22,2232,64,2929,86,0.238,0.2558,0.762,0.7442,1.0,1.0,0.988,0.8844,13,0,0.0051,0.0001,473.63,21.76,13,1,2023-02-14
PRNT0006WQZR,B07NKPWQZR,HydraMax Smart Water Tracker Bottle,HYD-BTL-007,499,7,2293,13,2792,20,0.1787,0.35,0.8213,0.65,1.0,1.0,571,7,3249,15,3820,22,0.1495,0.3182,0.8505,0.6818,1.0,1.0,0.9462,0.9299,6,0,0.0021,0.0002,196.96,13.23,6,1,2023-02-15
PRNT0006WQZR,B07NKPWQZR,HydraMax Smart Water Tracker Bottle,HYD-BTL-007,299,3,924,33,1223,36,0.2445,0.0833,0.7555,0.9167,1.0,1.0,325,3,1253,39,1578,42,0.206,0.0714,0.794,0.9286,1.0,1.0,0.8434,0.6722,38,3,0.0311,0.0035,1546.42,98.74,38,4,2023-02-16
PRNT0006WQZR,B07NKPWQZR,HydraMax Smart Water Tracker Bottle,HYD-BTL-007,516,16,1136,9,1652,25,0.3123,0.64,0.6877,0.36,1.0,1.0,729,17,2248,10,2977,27,0.2449,0.6296,0.7551,0.3704,1.0,1.0,0.9562,0.7687,35,0,0.0212,0.0032,1512.51,23.97,35,1,2023-02-17
PRNT0006WQZR,B07NKPWQZR,HydraMax Smart Water Tracker Bottle,HYD-BTL-007,570,17,922,12,1492,29,0.382,0.5862,0.618,0.4138,1.0,1.0,767,18,1592,14,2359,32,0.3251,0.5625,0.6749,0.4375,1.0,1.0,0.5131,0.3588,13,0,0.0087,0.0014,731.64,40.2,13,0,2023-02-18
PRNT0006WQZR,B07NKPWQZR,HydraMax Smart Water Tracker Bottle,HYD-BTL-007,19,7,1285,30,1304,37,0.0146,0.1892,0.9854,0.8108,1.0,1.0,30,7,1648,36,1678,43,0.0179,0.1628,0.9821,0.8372,1.0,1.0,0.5129,0.4118,26,2,0.0199,0.0025,1520.13,44.14,26,2,2023-02-19
PRNT0006WQZR,B07NKPWQZR,HydraMax Smart Water Tracker Bottle,HYD-BTL-007,252,0,1313,38,1565,38,0.161,0.0,0.839,1.0,1.0,1.0,387,0,2059,45,2446,45,0.1582,0.0,0.8418,1.0,1.0,1.0,0.7822,0.7539,25,2,0.016,0.003,1113.88,50.68,25,4,2023-02-20
PRNT0006WQZR,B07NKPWQZR,HydraMax Smart Water Tracker Bottle,HYD-BTL-007,496,18,1322,36,1818,54,0.2728,0.3333,0.7272,0.6667,1.0,1.0,575,19,2174,43,2749,62,0.2092,0.3065,0.7908,0.6935,1.0,1.0,0.712,0.534,16,0,0.0088,0.001,512.36,17.07,16,1,2023-02-21
PRNT0006WQZR,B07NKPWQZR,HydraMax Smart Water Tracker Bottle,HYD-BTL-007,283,9,1017,13,1300,22,0.2177,0.4091,0.7823,0.5909,1.0,1.0,452,9,1323,15,1775,24,0.2546,0.375,0.7454,0.625,1.0,1.0,0.7046,0.5242,21,1,0.0162,0.0021,838.33,2.59,21,1,2023-02-22
PRNT0006WQZR,B07NKPWQZR,HydraMax Smart Water Tracker Bottle,HYD-BTL-007,32,13,228,22,260,35,0.1231,0.3714,0.8769,0.6286,1.0,1.0,41,14,399,26,440,40,0.0932,0.35,0.9068,0.65,1.0,1.0,0.8781,0.5488,33,1,0.1269,0.0112,1968.61,102.1,33,0,2023-02-23
PRNT0006WQZR,B07NKPWQZR,HydraMax Smart Water Tracker Bottle,HYD-BTL-007,483,2,929,38,1412,40,0.3421,0.05,0.6579,0.95,1.0,1.0,635,2,1098,45,1733,47,0.3664,0.0426,0.6336,0.9574,1.0,1.0,0.6609,0.4281,28,3,0.0198,0.004,1183.73,5.55,28,0,2023-02-24
PRNT0006WQZR,B07NKPWQZR,HydraMax Smart Water Tracker Bottle,HYD-BTL-007,99,20,246,48,345,68,0.287,0.2941,0.713,0.7059,1.0,1.0,114,22,294,57,408,79,0.2794,0.2785,0.7206,0.7215,1.0,1.0,0.7411,0.6813,26,3,0.0754,0.0092,1042.63,64.85,26,1,2023-02-25
PRNT0006WQZR,B07NKPWQZR,HydraMax Smart Water Tracker Bottle,HYD-BTL-007,210,12,1994,60,2204,72,0.0953,0.1667,0.9047,0.8333,1.0,1.0,335,13,3117,72,3452,85,0.097,0.1529,0.903,0.8471,1.0,1.0,0.6326,0.443,35,1,0.0159,0.0003,1988.24,43.54,35,3,2023-02-26
PRNT0006WQZR,B07NKPWQZR,HydraMax Smart Water Tracker Bottle,HYD-BTL-007,155,4,1363,1,1518,5,0.1021,0.8,0.8979,0.2,1.0,1.0,174,4,2000,1,2174,5,0.08,0.8,0.92,0.2,1.0,1.0,0.8047,0.6518,30,3,0.0198,0.0033,1936.67,118.58,30,1,2023-02-27
PRNT0006WQZR,B07NKPWQZR,HydraMax Smart Water Tracker Bottle,HYD-BTL-007,210,19,1809,13,2019,32,0.104,0.5938,0.896,0.4062,1.0,1.0,235,20,3571,15,3806,35,0.0617,0.5714,0.9383,0.4286,1.0,1.0,0.5944,0.4665,11,1,0.0054,0.0014,632.22,37.23,11,0,2023-02-28
PRNT0006WQZR,B07NKPWQZR,HydraMax Smart Water Tracker Bottle,HYD-BTL-007,178,17,624,42,802,59,0.2219,0.2881,0.7781,0.7119,1.0,1.0,255,18,906,50,1161,68,0.2196,0.2647,0.7804,0.7353,1.0,1.0,0.6134,0.4197,7,0,0.0087,0.0025,369.11,12.89,7,1,2023-03-01
PRNT0006WQZR,B07NKPWQZR,HydraMax Smart Water Tracker Bottle,HYD-BTL-007,29,19,364,23,393,42,0.0738,0.4524,0.9262,0.5476,1.0,1.0,38,20,467,27,505,47,0.0752,0.4255,0.9248,0.5745,1.0,1.0,0.7459,0.6667,40,0,0.1018,0.0078,967.28,8.05,40,6,2023-03-02
PRNT0006WQZR,B07NKPWQZR,HydraMax Smart Water Tracker Bottle,HYD-BTL-007,276,17,2122,10,2398,27,0.1151,0.6296,0.8849,0.3704,1.0,1.0,308,18,2231,12,2539,30,0.1213,0.6,0.8787,0.4,1.0,1.0,0.6921,0.5423,16,1,0.0067,0.0005,965.18,29.91,16,0,2023-03-03
PRNT0006WQZR,B07NKPWQZR,HydraMax Smart Water Tracker Bottle,HYD-BTL-007,198,10,68,0,266,10,0.7444,1.0,0.2556,0.0,1.0,1.0,281,11,84,0,365,11,0.7699,1.0,0.2301,0.0,1.0,1.0,0.757,0.7442,37,1,0.1391,0.0076,1937.32,9.18,37,0,2023-03-04
PRNT0006WQZR,B07NKPWQZR,HydraMax Smart Water Tracker Bottle,HYD-BTL-007,580,6,112,42,692,48,0.8382,0.125,0.1618,0.875,1.0,1.0,614,6,180,50,794,56,0.7733,0.1071,0.2267,0.8929,1.0,1.0,0.8941,0.8142,31,2,0.0448,0.0018,1170.26,75.22,31,0,2023-03-05
PRNT0006WQZR,B07NKPWQZR,HydraMax Smart Water Tracker Bottle,HYD-BTL-007,274,17,949,23,1223,40,0.224,0.425,0.776,0.575,1.0,1.0,390,18,1297,27,1687,45,0.2312,0.4,0.7688,0.6,1.0,1.0,0.9727,0.623,3,1,0.0025,0.0007,89.86,0.36,3,0,2023-03-06
PRNT0006WQZR,B07NKPWQZR,HydraMax Smart Water Tracker Bottle,HYD-BTL-007,236,5,1421,46,1657,51,0.1424,0.098,0.8576,0.902,1.0,1.0,265,5,2416,55,2681,60,0.0988,0.0833,0.9012,0.9167,1.0,1.0,0.5077,0.459,0,0,0.0,0.0,0.0,0.0,0,0,2023-03-07
PRNT0006WQZR,B07NKPWQZR,HydraMax Smart Water Tracker Bottle,HYD-BTL-007,173,17,925,21,1098,38,0.1576,0.4474,0.8424,0.5526,1.0,1.0,228,18,1547,25,1775,43,0.1285,0.4186,0.8715,0.5814,1.0,1.0,0.8824,0.5659,23,2,0.0209,0.0004,1461.9,8.79,23,2,2023-03-08
PRNT0006WQZR,B07NKPWQZR,HydraMax Smart Water Tracker Bottle,HYD-BTL-007,30,17,2142,39,2172,56,0.0138,0.3036,0.9862,0.6964,1.0,1.0,40,18,2868,46,2908,64,0.0138,0.2812,0.9862,0.7188,1.0,1.0,0.6762,0.473,30,1,0.0138,0.002,1899.26,108.71,30,5,2023-03-09
PRNT0006WQZR,B07NKPWQZR,HydraMax Smart Water Tracker Bottle,HYD-BTL-007,156,9,2158,2,2314,11,0.0674,0.8182,0.9326,0.1818,1.0,1.0,182,9,2447,2,2629,11,0.0692,0.8182,0.9308,0.1818,1.0,1.0,0.9387,0.7167,17,1,0.0073,0.0006,399.99,14.14,17,1,2023-03-10
PRNT0006WQZR,B07NKPWQZR,HydraMax Smart Water Tracker Bottle,HYD-BTL-007,322,6,1373,28,1695,34,0.19,0.1765,0.81,0.8235,1.0,1.0,468,6,1789,33,2257,39,0.2074,0.1538,0.7926,0.8462,1.0,1.0,0.7534,0.6685,18,1,0.0106,0.0026,556.35,33.05,18,2,2023-03-11
PRNT0006WQZR,B07NKPWQZR,HydraMax Smart Water Tracker Bottle,HYD-BTL-007,317,15,2331,31,2648,46,0.1197,0.3261,0.8803,0.6739,1.0,1.0,420,16,2615,37,3035,53,0.1384,0.3019,0.8616,0.6981,1.0,1.0,0.7271,0.6522,19,3,0.0072,0.0013,738.0,15.79,19,3,2023-03-12
PRNT0006WQZR,B07NKPWQZR,HydraMax Smart Water Tracker Bottle,HYD-BTL-007,502,7,1845,1,2347,8,0.2139,0.875,0.7861,0.125,1.0,1.0,717,7,3500,1,4217,8,0.17,0.875,0.83,0.125,1.0,1.0,0.9763,0.9504,23,3,0.0098,0.0027,1450.94,93.23,23,0,2023-03-13
PRNT0006WQZR,B07NKPWQZR,HydraMax Smart Water Tracker Bottle,HYD-BTL-007,206,18,1409,44,1615,62,0.1276,0.2903,0.8724,0.7097,1.0,1.0,256,19,1559,52,1815,71,0.141,0.2676,0.859,0.7324,1.0,1.0,0.5469,0.4113,2,0,0.0012,0.0001,124.55,2.46,2,0,2023-03-14
PRNT0006WQZR,B07NKPWQZR,HydraMax Smart Water Tracker Bottle,HYD-BTL-007,175,2,2209,45,2384,47,0.0734,0.0426,0.9266,0.9574,1.0,1.0,215,2,3656,54,3871,56,0.0555,0.0357,0.9445,0.9643,1.0,1.0,0.5234,0.4773,18,0,0.0076,0.0011,563.78,4.39,18,1,2023-03-15
PRNT0006WQZR,B07NKPWQZR,HydraMax Smart Water Tracker Bottle,HYD-BTL-007,408,6,286,49,694,55,0.5879,0.1091,0.4121,0.8909,1.0,1.0,584,6,571,58,1155,64,0.5056,0.0938,0.4944,0.9062,1.0,1.0,0.5252,0.3264,15,1,0.0216,0.002,784.98,37.75,15,0,2023-03-16
