Start Date,End Date,Start Time,Portfolio name,Campaign Name,Budget,Targeting Type,Bidding strategy,Impressions,Clicks,Click-Thru Rate (CTR),Spend,Cost Per Click (CPC),Total Advertising Cost of Sales (ACOS) ,Total Return on Advertising Spend (ROAS)
2023-09-17,2023-09-17,2,Portfolio 004,Campaign 001,10.45,Manual targeting,Dynamic bids - down only,17,0,0.0,0.0,0.0,0.0125,80.0
2023-09-25,2023-09-25,17,Portfolio 003,Campaign 001,6.27,Automatic targeting,Dynamic bids - down only,74,1,0.013514,2.09,2.09,0.0592,16.8919
2023-09-20,2023-09-20,23,Portfolio 002,Campaign 004,10.6,Automatic targeting,Dynamic bids - down only,161,1,0.006211,2.21,2.21,0.057,17.5439
2023-09-25,2023-09-25,11,Portfolio 006,Campaign 002,5.01,Manual targeting,Dynamic bids - down only,31,1,0.032258,1.34,1.34,0.0807,12.3916
2023-09-20,2023-09-20,5,Portfolio 006,Campaign 002,5.66,Manual targeting,Dynamic bids - down only,300,1,0.003333,2.3,2.3,0.0364,27.4725
2023-09-23,2023-09-23,22,Portfolio 004,Campaign 002,3.06,Manual targeting,Dynamic bids - down only,74,0,0.0,0.0,0.0,0.0018,555.5556
2023-09-21,2023-09-21,16,Portfolio 006,Campaign 002,8.51,Manual targeting,Dynamic bids - down only,283,1,0.003534,2.41,2.41,0.0259,38.61
2023-09-14,2023-09-14,8,Portfolio 003,Campaign 004,5.42,Automatic targeting,Dynamic bids - down only,120,1,0.008333,1.8,1.8,0.0546,18.315
2023-09-21,2023-09-21,16,Portfolio 003,Campaign 005,3.72,Automatic targeting,Dynamic bids - down only,145,0,0.0,0.0,0.0,0.0773,12.9366
2023-09-21,2023-09-21,19,Portfolio 004,Campaign 004,5.36,Automatic targeting,Dynamic bids - down only,334,1,0.002994,2.58,2.58,0.0324,30.8642
2023-09-27,2023-09-27,6,Portfolio 003,Campaign 005,5.51,Automatic targeting,Dynamic bids - down only,22,0,0.0,0.0,0.0,0.0629,15.8983
2023-09-18,2023-09-18,2,Portfolio 006,Campaign 002,5.0,Manual targeting,Dynamic bids - down only,260,0,0.0,0.0,0.0,0.0212,47.1698
2023-09-17,2023-09-17,19,Portfolio 006,Campaign 004,7.21,Automatic targeting,Dynamic bids - down only,263,1,0.003802,2.74,2.74,0.0903,11.0742
2023-09-23,2023-09-23,11,Portfolio 004,Campaign 001,6.04,Automatic targeting,Dynamic bids - up and down,348,1,0.002874,1.76,1.76,0.0427,23.4192
2023-09-21,2023-09-21,18,Portfolio 006,Campaign 005,4.78,Manual targeting,Dynamic bids - down only,45,0,0.0,0.0,0.0,0.0431,23.2019
2023-09-26,2023-09-26,20,Portfolio 006,Campaign 002,7.86,Manual targeting,Dynamic bids - down only,284,0,0.0,0.0,0.0,0.0045,222.2222
2023-09-25,2023-09-25,21,Portfolio 004,Campaign 002,10.16,Manual targeting,Dynamic bids - down only,153,0,0.0,0.0,0.0,0.0834,11.9904
2023-09-25,2023-09-25,8,Portfolio 002,Campaign 005,1.43,Manual targeting,Dynamic bids - down only,366,1,0.002732,2.02,2.02,0.056,17.8571
2023-09-18,2023-09-18,12,Portfolio 006,Campaign 002,2.97,Manual targeting,Dynamic bids - down only,162,0,0.0,0.0,0.0,0.0115,86.9565
2023-09-17,2023-09-17,6,Portfolio 002,Campaign 003,2.63,Manual targeting,Dynamic bids - down only,323,1,0.003096,1.95,1.95,0.0412,24.2718
2023-09-14,2023-09-14,12,Portfolio 006,Campaign 002,9.0,Manual targeting,Dynamic bids - down only,354,0,0.0,0.0,0.0,0.0715,13.986
2023-09-18,2023-09-18,14,Portfolio 006,Campaign 003,3.56,Automatic targeting,Dynamic bids - down only,7,1,0.142857,1.96,1.96,0.0378,26.455
2023-09-23,2023-09-23,6,Portfolio 002,Campaign 001,7.29,Automatic targeting,Dynamic bids - down only,92,0,0.0,0.0,0.0,0.0221,45.2489
2023-09-22,2023-09-22,11,Portfolio 006,Campaign 003,1.01,Manual targeting,Dynamic bids - down only,237,1,0.004219,2.46,2.46,0.022,45.4545
2023-09-25,2023-09-25,5,Portfolio 001,Campaign 004,9.16,Manual targeting,Dynamic bids - down only,54,1,0.018519,1.86,1.86,0.0707,14.1443
2023-09-26,2023-09-26,8,Portfolio 006,Campaign 002,5.82,Automatic targeting,Dynamic bids - down only,61,1,0.016393,2.59,2.59,0.086,11.6279
2023-09-15,2023-09-15,0,Portfolio 001,Campaign 004,1.16,Manual targeting,Dynamic bids - down only,161,0,0.0,0.0,0.0,0.0492,20.3252
2023-09-14,2023-09-14,10,Portfolio 002,Campaign 004,5.99,Manual targeting,Dynamic bids - down only,367,0,0.0,0.0,0.0,0.0544,18.3824
2023-09-17,2023-09-17,8,Portfolio 001,Campaign 003,9.44,Manual targeting,Dynamic bids - down only,93,1,0.010753,2.36,2.36,0.0068,147.0588
2023-09-14,2023-09-14,16,Portfolio 006,Campaign 005,10.37,Automatic targeting,Dynamic bids - down only,260,0,0.0,0.0,0.0,0.0205,48.7805
2023-09-17,2023-09-17,8,Portfolio 002,Campaign 004,8.82,Manual targeting,Dynamic bids - down only,260,1,0.003846,2.01,2.01,0.0297,33.67
2023-09-19,2023-09-19,23,Portfolio 003,Campaign 002,2.63,Manual targeting,Dynamic bids - down only,365,1,0.00274,2.36,2.36,0.0152,65.7895
2023-09-23,2023-09-23,15,Portfolio 001,Campaign 004,8.62,Manual targeting,Dynamic bids - down only,333,1,0.003003,1.82,1.82,0.0304,32.8947
2023-09-14,2023-09-14,4,Portfolio 006,Campaign 003,5.73,Manual targeting,Dynamic bids - down only,82,1,0.012195,1.54,1.54,0.0925,10.8108
2023-09-23,2023-09-23,22,Portfolio 006,Campaign 004,6.03,Manual targeting,Dynamic bids - down only,191,1,0.005236,1.97,1.97,0.0511,19.5695
2023-09-25,2023-09-25,17,Portfolio 004,Campaign 005,10.79,Automatic targeting,Dynamic bids - down only,264,1,0.003788,2.35,2.35,0.0999,10.01
2023-09-17,2023-09-17,20,Portfolio 006,Campaign 003,8.23,Manual targeting,Dynamic bids - down only,220,0,0.0,0.0,0.0,0.0224,44.6429
2023-09-17,2023-09-17,5,Portfolio 001,Campaign 002,10.47,Manual targeting,Dynamic bids - down only,356,1,0.002809,2.28,2.28,0.0054,185.1852
2023-09-17,2023-09-17,21,Portfolio 006,Campaign 001,10.38,Automatic targeting,Dynamic bids - down only,271,1,0.00369,1.96,1.96,0.0838,11.9332
2023-09-21,2023-09-21,9,Portfolio 006,Campaign 005,3.89,Manual targeting,Dynamic bids - down only,274,1,0.00365,2.03,2.03,0.0595,16.8067
2023-09-27,2023-09-27,20,Portfolio 003,Campaign 004,3.75,Manual targeting,Dynamic bids - down only,225,0,0.0,0.0,0.0,0.0987,10.1317
2023-09-26,2023-09-26,2,Portfolio 006,Campaign 004,4.66,Automatic targeting,Dynamic bids - down only,363,0,0.0,0.0,0.0,0.0143,69.9301
2023-09-17,2023-09-17,5,Portfolio 001,Campaign 005,4.67,Manual targeting,Dynamic bids - down only,150,1,0.006667,2.17,2.17,0.086,11.6279
2023-09-22,2023-09-22,23,Portfolio 002,Campaign 002,9.51,Manual targeting,Dynamic bids - down only,102,0,0.0,0.0,0.0,0.0687,14.556
2023-09-14,2023-09-14,14,Portfolio 001,Campaign 001,6.22,Automatic targeting,Dynamic bids - down only,219,1,0.004566,1.04,1.04,0.035,28.5714
2023-09-24,2023-09-24,22,Portfolio 006,Campaign 003,10.93,Automatic targeting,Dynamic bids - down only,266,1,0.003759,1.12,1.12,0.087,11.4943
2023-09-22,2023-09-22,1,Portfolio 006,Campaign 005,1.64,Automatic targeting,Dynamic bids - down only,79,1,0.012658,2.42,2.42,0.0521,19.1939
2023-09-25,2023-09-25,5,Portfolio 002,Campaign 004,5.02,Manual targeting,Dynamic bids - down only,171,0,0.0,0.0,0.0,0.0988,10.1215
2023-09-24,2023-09-24,23,Portfolio 001,Campaign 005,6.04,Manual targeting,Dynamic bids - down only,50,0,0.0,0.0,0.0,0.0924,10.8225
2023-09-14,2023-09-14,16,Portfolio 004,Campaign 005,10.87,Manual targeting,Dynamic bids - down only,282,0,0.0,0.0,0.0,0.0173,57.8035
2023-09-17,2023-09-17,9,Portfolio 004,Campaign 004,5.02,Manual targeting,Dynamic bids - down only,221,1,0.004525,1.43,1.43,0.0116,86.2069
2023-09-22,2023-09-22,2,Portfolio 004,Campaign 002,5.1,Automatic targeting,Dynamic bids - down only,235,0,0.0,0.0,0.0,0.0343,29.1545
2023-09-24,2023-09-24,2,Portfolio 002,Campaign 005,8.07,Manual targeting,Dynamic bids - down only,8,1,0.125,1.72,1.72,0.0162,61.7284
2023-09-17,2023-09-17,19,Portfolio 002,Campaign 003,10.79,Manual targeting,Dynamic bids - down only,273,1,0.003663,1.65,1.65,0.0746,13.4048
2023-09-17,2023-09-17,11,Portfolio 006,Campaign 001,7.44,Manual targeting,Dynamic bids - down only,129,0,0.0,0.0,0.0,0.0322,31.0559
2023-09-19,2023-09-19,17,Portfolio 003,Campaign 001,5.7,Manual targeting,Dynamic bids - down only,316,0,0.0,0.0,0.0,0.0592,16.8919
2023-09-27,2023-09-27,12,Portfolio 001,Campaign 005,8.98,Manual targeting,Dynamic bids - down only,126,0,0.0,0.0,0.0,0.0848,11.7925
2023-09-16,2023-09-16,4,Portfolio 002,Campaign 005,5.55,Manual targeting,Dynamic bids - down only,349,0,0.0,0.0,0.0,0.0919,10.8814
2023-09-15,2023-09-15,7,Portfolio 006,Campaign 002,3.21,Automatic targeting,Dynamic bids - down only,280,0,0.0,0.0,0.0,0.0314,31.8471
2023-09-19,2023-09-19,10,Portfolio 006,Campaign 002,9.71,Automatic targeting,Dynamic bids - down only,22,0,0.0,0.0,0.0,0.0379,26.3852
2023-09-14,2023-09-14,1,Portfolio 006,Campaign 003,1.74,Automatic targeting,Dynamic bids - down only,330,0,0.0,0.0,0.0,0.0549,18.2149
2023-09-16,2023-09-16,1,Portfolio 006,Campaign 001,9.95,Automatic targeting,Dynamic bids - down only,76,1,0.013158,2.8,2.8,0.0158,63.2911
2023-09-19,2023-09-19,1,Portfolio 006,Campaign 001,3.26,Manual targeting,Dynamic bids - down only,346,0,0.0,0.0,0.0,0.0177,56.4972
2023-09-25,2023-09-25,10,Portfolio 003,Campaign 001,10.83,Manual targeting,Dynamic bids - down only,78,0,0.0,0.0,0.0,0.0724,13.8122
2023-09-16,2023-09-16,14,Portfolio 003,Campaign 003,8.27,Manual targeting,Dynamic bids - down only,160,0,0.0,0.0,0.0,0.0944,10.5932
2023-09-16,2023-09-16,17,Portfolio 006,Campaign 002,4.87,Automatic targeting,Dynamic bids - down only,23,0,0.0,0.0,0.0,0.0629,15.8983
2023-09-27,2023-09-27,16,Portfolio 001,Campaign 001,10.46,Automatic targeting,Dynamic bids - down only,272,1,0.003676,2.39,2.39,0.0872,11.4679
2023-09-25,2023-09-25,12,Portfolio 004,Campaign 005,4.8,Manual targeting,Dynamic bids - down only,213,1,0.004695,1.41,1.41,0.078,12.8205
2023-09-23,2023-09-23,15,Portfolio 006,Campaign 002,2.17,Manual targeting,Dynamic bids - down only,108,1,0.009259,1.29,1.29,0.096,10.4167
2023-09-17,2023-09-17,1,Portfolio 006,Campaign 002,7.07,Manual targeting,Dynamic bids - down only,229,1,0.004367,1.91,1.91,0.0595,16.8067
2023-09-16,2023-09-16,1,Portfolio 004,Campaign 001,6.83,Manual targeting,Dynamic bids - down only,175,1,0.005714,1.96,1.96,0.0292,34.2466
2023-09-18,2023-09-18,15,Portfolio 006,Campaign 004,4.75,Manual targeting,Dynamic bids - down only,206,1,0.004854,2.05,2.05,0.0708,14.1243
2023-09-14,2023-09-14,18,Portfolio 003,Campaign 004,8.06,Automatic targeting,Dynamic bids - down only,54,1,0.018519,1.22,1.22,0.0582,17.1821
2023-09-25,2023-09-25,20,Portfolio 004,Campaign 003,8.91,Manual targeting,Dynamic bids - down only,214,0,0.0,0.0,0.0,0.0035,285.7143
2023-09-26,2023-09-26,20,Portfolio 006,Campaign 001,7.3,Automatic targeting,Dynamic bids - down only,375,1,0.002667,1.25,1.25,0.0142,70.4225
2023-09-24,2023-09-24,18,Portfolio 002,Campaign 001,2.63,Manual targeting,Dynamic bids - down only,131,1,0.007634,2.3,2.3,0.0784,12.7551
2023-09-14,2023-09-14,19,Portfolio 006,Campaign 003,8.31,Manual targeting,Dynamic bids - up and down,141,0,0.0,0.0,0.0,0.0225,44.4444
2023-09-27,2023-09-27,7,Portfolio 006,Campaign 002,1.8,Automatic targeting,Dynamic bids - up and down,344,0,0.0,0.0,0.0,0.041,24.3902
2023-09-16,2023-09-16,15,Portfolio 004,Campaign 005,10.06,Automatic targeting,Dynamic bids - down only,45,0,0.0,0.0,0.0,0.0229,43.6681
2023-09-18,2023-09-18,16,Portfolio 004,Campaign 002,4.12,Automatic targeting,Dynamic bids - down only,317,0,0.0,0.0,0.0,0.0159,62.8931
2023-09-18,2023-09-18,15,Portfolio 003,Campaign 002,6.24,Manual targeting,Dynamic bids - down only,236,1,0.004237,2.36,2.36,0.0884,11.3122
2023-09-21,2023-09-21,23,Portfolio 004,Campaign 003,4.79,Manual targeting,Dynamic bids - down only,356,0,0.0,0.0,0.0,0.0488,20.4918
2023-09-17,2023-09-17,11,Portfolio 003,Campaign 003,2.12,Manual targeting,Dynamic bids - down only,214,0,0.0,0.0,0.0,0.0898,11.1359
2023-09-20,2023-09-20,6,Portfolio 006,Campaign 003,9.88,Manual targeting,Dynamic bids - down only,294,1,0.003401,2.3,2.3,0.0789,12.6743
2023-09-17,2023-09-17,1,Portfolio 001,Campaign 001,6.57,Manual targeting,Dynamic bids - down only,151,0,0.0,0.0,0.0,0.02,50.0
2023-09-22,2023-09-22,18,Portfolio 006,Campaign 005,8.01,Manual targeting,Dynamic bids - down only,27,1,0.037037,2.22,2.22,0.0593,16.8634
2023-09-24,2023-09-24,16,Portfolio 001,Campaign 004,10.87,Manual targeting,Dynamic bids - down only,42,1,0.02381,1.33,1.33,0.0813,12.3001
2023-09-14,2023-09-14,8,Portfolio 001,Campaign 003,6.57,Automatic targeting,Dynamic bids - down only,366,1,0.002732,1.43,1.43,0.0298,33.557
2023-09-16,2023-09-16,9,Portfolio 006,Campaign 002,10.41,Manual targeting,Dynamic bids - down only,314,1,0.003185,2.52,2.52,0.006,166.6667
2023-09-19,2023-09-19,19,Portfolio 006,Campaign 001,3.56,Manual targeting,Dynamic bids - down only,95,1,0.010526,2.36,2.36,0.04,25.0
2023-09-22,2023-09-22,15,Portfolio 006,Campaign 004,5.98,Manual targeting,Dynamic bids - down only,352,1,0.002841,2.4,2.4,0.0188,53.1915
2023-09-17,2023-09-17,9,Portfolio 001,Campaign 001,3.5,Automatic targeting,Dynamic bids - down only,274,0,0.0,0.0,0.0,0.048,20.8333
2023-09-16,2023-09-16,2,Portfolio 006,Campaign 001,9.49,Manual targeting,Dynamic bids - down only,173,0,0.0,0.0,0.0,0.0626,15.9744
2023-09-23,2023-09-23,13,Portfolio 004,Campaign 001,2.02,Manual targeting,Dynamic bids - down only,144,0,0.0,0.0,0.0,0.044,22.7273
2023-09-26,2023-09-26,2,Portfolio 003,Campaign 004,6.38,Automatic targeting,Dynamic bids - down only,67,0,0.0,0.0,0.0,0.0075,133.3333
2023-09-14,2023-09-14,22,Portfolio 006,Campaign 003,3.1,Automatic targeting,Dynamic bids - down only,238,1,0.004202,1.29,1.29,0.0817,12.2399
2023-09-16,2023-09-16,16,Portfolio 006,Campaign 001,7.37,Manual targeting,Dynamic bids - down only,48,0,0.0,0.0,0.0,0.055,18.1818
2023-09-16,2023-09-16,8,Portfolio 001,Campaign 003,4.58,Manual targeting,Dynamic bids - down only,205,1,0.004878,2.47,2.47,0.0987,10.1317
2023-09-23,2023-09-23,1,Portfolio 002,Campaign 005,2.46,Manual targeting,Dynamic bids - down only,250,0,0.0,0.0,0.0,0.0473,21.1416
2023-09-23,2023-09-23,15,Portfolio 006,Campaign 002,9.66,Manual targeting,Dynamic bids - down only,149,1,0.006711,1.8,1.8,0.0712,14.0449
2023-09-21,2023-09-21,19,Portfolio 006,Campaign 005,7.82,Automatic targeting,Dynamic bids - down only,58,0,0.0,0.0,0.0,0.0605,16.5289
2023-09-24,2023-09-24,6,Portfolio 006,Campaign 003,5.38,Manual targeting,Dynamic bids - down only,132,1,0.007576,1.4,1.4,0.0429,23.31
2023-09-25,2023-09-25,23,Portfolio 003,Campaign 005,5.48,Manual targeting,Dynamic bids - down only,13,1,0.076923,1.49,1.49,0.0997,10.0301
2023-09-27,2023-09-27,14,Portfolio 001,Campaign 001,5.46,Manual targeting,Dynamic bids - down only,178,0,0.0,0.0,0.0,0.0075,133.3333
2023-09-25,2023-09-25,1,Portfolio 006,Campaign 001,10.23,Manual targeting,Dynamic bids - down only,11,0,0.0,0.0,0.0,0.0725,13.7931
2023-09-21,2023-09-21,6,Portfolio 002,Campaign 005,2.63,Manual targeting,Dynamic bids - down only,313,1,0.003195,1.58,1.58,0.0397,25.1889
2023-09-26,2023-09-26,16,Portfolio 006,Campaign 003,7.19,Manual targeting,Dynamic bids - down only,325,1,0.003077,1.72,1.72,0.0438,22.8311
2023-09-22,2023-09-22,2,Portfolio 006,Campaign 005,9.21,Manual targeting,Dynamic bids - down only,262,1,0.003817,2.34,2.34,0.0191,52.356
2023-09-23,2023-09-23,23,Portfolio 006,Campaign 001,10.46,Manual targeting,Dynamic bids - down only,199,0,0.0,0.0,0.0,0.0866,11.5473
2023-09-18,2023-09-18,8,Portfolio 002,Campaign 003,5.23,Manual targeting,Dynamic bids - down only,189,1,0.005291,2.11,2.11,0.031,32.2581
2023-09-14,2023-09-14,1,Portfolio 006,Campaign 004,5.08,Manual targeting,Dynamic bids - down only,208,0,0.0,0.0,0.0,0.0458,21.8341
2023-09-26,2023-09-26,23,Portfolio 006,Campaign 001,8.14,Manual targeting,Dynamic bids - down only,379,1,0.002639,1.67,1.67,0.0311,32.1543
2023-09-17,2023-09-17,11,Portfolio 006,Campaign 003,1.71,Manual targeting,Dynamic bids - down only,209,0,0.0,0.0,0.0,0.0407,24.57
2023-09-20,2023-09-20,23,Portfolio 006,Campaign 002,1.42,Automatic targeting,Dynamic bids - down only,50,1,0.02,1.84,1.84,0.066,15.1515
2023-09-15,2023-09-15,8,Portfolio 001,Campaign 005,3.01,Manual targeting,Dynamic bids - down only,247,1,0.004049,2.29,2.29,0.0906,11.0375
2023-09-24,2023-09-24,11,Portfolio 006,Campaign 003,2.69,Manual targeting,Dynamic bids - down only,15,1,0.066667,2.26,2.26,0.0835,11.976
2023-09-25,2023-09-25,4,Portfolio 003,Campaign 005,6.5,Manual targeting,Dynamic bids - down only,98,1,0.010204,1.65,1.65,0.0855,11.6959
2023-09-23,2023-09-23,6,Portfolio 003,Campaign 002,3.2,Manual targeting,Dynamic bids - up and down,261,0,0.0,0.0,0.0,0.0911,10.9769
2023-09-21,2023-09-21,2,Portfolio 006,Campaign 001,5.06,Automatic targeting,Dynamic bids - down only,276,1,0.003623,2.75,2.75,0.0888,11.2613
2023-09-21,2023-09-21,14,Portfolio 002,Campaign 003,1.81,Manual targeting,Dynamic bids - down only,378,0,0.0,0.0,0.0,0.041,24.3902
2023-09-17,2023-09-17,12,Portfolio 006,Campaign 002,7.63,Manual targeting,Dynamic bids - down only,319,1,0.003135,1.83,1.83,0.0947,10.5597
2023-09-27,2023-09-27,5,Portfolio 003,Campaign 005,8.14,Automatic targeting,Dynamic bids - down only,178,0,0.0,0.0,0.0,0.0418,23.9234
2023-09-19,2023-09-19,2,Portfolio 002,Campaign 001,3.08,Automatic targeting,Dynamic bids - down only,88,0,0.0,0.0,0.0,0.0506,19.7628
2023-09-25,2023-09-25,11,Portfolio 006,Campaign 001,1.67,Automatic targeting,Dynamic bids - down only,139,0,0.0,0.0,0.0,0.0631,15.8479
2023-09-25,2023-09-25,7,Portfolio 003,Campaign 005,8.08,Manual targeting,Dynamic bids - down only,279,1,0.003584,1.62,1.62,0.0476,21.0084
2023-09-21,2023-09-21,12,Portfolio 001,Campaign 001,5.43,Automatic targeting,Dynamic bids - down only,199,0,0.0,0.0,0.0,0.0004,2500.0
2023-09-19,2023-09-19,3,Portfolio 002,Campaign 001,2.8,Manual targeting,Dynamic bids - down only,377,0,0.0,0.0,0.0,0.026,38.4615
2023-09-25,2023-09-25,17,Portfolio 001,Campaign 005,6.11,Manual targeting,Dynamic bids - down only,9,1,0.111111,2.07,2.07,0.0377,26.5252
2023-09-17,2023-09-17,21,Portfolio 002,Campaign 004,6.63,Manual targeting,Dynamic bids - down only,174,0,0.0,0.0,0.0,0.0006,1666.6667
2023-09-19,2023-09-19,5,Portfolio 006,Campaign 003,7.59,Manual targeting,Dynamic bids - down only,334,0,0.0,0.0,0.0,0.0711,14.0647
2023-09-24,2023-09-24,19,Portfolio 006,Campaign 002,1.04,Automatic targeting,Dynamic bids - down only,48,1,0.020833,2.57,2.57,0.0381,26.2467
2023-09-24,2023-09-24,2,Portfolio 004,Campaign 003,7.67,Automatic targeting,Dynamic bids - down only,64,0,0.0,0.0,0.0,0.0931,10.7411
2023-09-19,2023-09-19,14,Portfolio 003,Campaign 001,6.76,Manual targeting,Dynamic bids - down only,72,1,0.013889,1.05,1.05,0.0577,17.331
2023-09-16,2023-09-16,8,Portfolio 001,Campaign 004,7.82,Manual targeting,Dynamic bids - down only,18,0,0.0,0.0,0.0,0.0935,10.6952
2023-09-19,2023-09-19,20,Portfolio 006,Campaign 001,8.5,Manual targeting,Dynamic bids - down only,283,1,0.003534,2.23,2.23,0.0893,11.1982
2023-09-21,2023-09-21,19,Portfolio 002,Campaign 004,7.77,Manual targeting,Dynamic bids - up and down,205,0,0.0,0.0,0.0,0.0151,66.2252
2023-09-18,2023-09-18,1,Portfolio 004,Campaign 001,9.37,Manual targeting,Dynamic bids - down only,311,0,0.0,0.0,0.0,0.0905,11.0497
2023-09-14,2023-09-14,4,Portfolio 003,Campaign 004,9.85,Automatic targeting,Dynamic bids - down only,360,1,0.002778,2.49,2.49,0.0489,20.4499
2023-09-17,2023-09-17,21,Portfolio 006,Campaign 005,5.72,Manual targeting,Dynamic bids - down only,307,0,0.0,0.0,0.0,0.0114,87.7193
2023-09-14,2023-09-14,16,Portfolio 006,Campaign 004,1.77,Manual targeting,Dynamic bids - down only,277,1,0.00361,1.55,1.55,0.0138,72.4638
2023-09-17,2023-09-17,11,Portfolio 006,Campaign 001,9.55,Manual targeting,Dynamic bids - down only,224,0,0.0,0.0,0.0,0.0642,15.5763
2023-09-27,2023-09-27,18,Portfolio 004,Campaign 004,1.39,Manual targeting,Dynamic bids - down only,287,0,0.0,0.0,0.0,0.0731,13.6799
2023-09-25,2023-09-25,23,Portfolio 006,Campaign 003,7.53,Manual targeting,Dynamic bids - down only,133,1,0.007519,1.61,1.61,0.0089,112.3596
2023-09-16,2023-09-16,3,Portfolio 001,Campaign 004,7.2,Manual targeting,Dynamic bids - down only,340,0,0.0,0.0,0.0,0.0903,11.0742
2023-09-16,2023-09-16,15,Portfolio 006,Campaign 005,4.05,Automatic targeting,Dynamic bids - down only,218,1,0.004587,2.05,2.05,0.0612,16.3399
2023-09-19,2023-09-19,22,Portfolio 006,Campaign 005,9.68,Manual targeting,Dynamic bids - down only,120,1,0.008333,1.67,1.67,0.0735,13.6054
2023-09-16,2023-09-16,12,Portfolio 002,Campaign 001,9.22,Manual targeting,Dynamic bids - down only,97,1,0.010309,1.01,1.01,0.0305,32.7869
2023-09-19,2023-09-19,10,Portfolio 006,Campaign 001,4.94,Manual targeting,Dynamic bids - down only,61,1,0.016393,2.18,2.18,0.0032,312.5
2023-09-19,2023-09-19,1,Portfolio 006,Campaign 001,7.65,Manual targeting,Dynamic bids - down only,109,1,0.009174,1.98,1.98,0.064,15.625
2023-09-19,2023-09-19,7,Portfolio 004,Campaign 002,10.13,Manual targeting,Dynamic bids - down only,86,1,0.011628,2.26,2.26,0.0232,43.1034
2023-09-23,2023-09-23,16,Portfolio 003,Campaign 001,1.97,Manual targeting,Dynamic bids - down only,295,0,0.0,0.0,0.0,0.0871,11.4811
2023-09-23,2023-09-23,18,Portfolio 001,Campaign 002,6.75,Manual targeting,Dynamic bids - down only,373,1,0.002681,2.54,2.54,0.0755,13.245
2023-09-22,2023-09-22,8,Portfolio 004,Campaign 002,6.25,Manual targeting,Dynamic bids - down only,192,0,0.0,0.0,0.0,0.0385,25.974
2023-09-17,2023-09-17,10,Portfolio 001,Campaign 003,9.75,Manual targeting,Dynamic bids - down only,107,0,0.0,0.0,0.0,0.0055,181.8182
2023-09-23,2023-09-23,18,Portfolio 003,Campaign 001,9.22,Manual targeting,Dynamic bids - down only,246,1,0.004065,1.19,1.19,0.0328,30.4878
2023-09-22,2023-09-22,9,Portfolio 001,Campaign 005,8.67,Manual targeting,Dynamic bids - down only,33,1,0.030303,1.18,1.18,0.0635,15.748
2023-09-27,2023-09-27,5,Portfolio 002,Campaign 003,10.38,Automatic targeting,Dynamic bids - down only,373,1,0.002681,1.37,1.37,0.0773,12.9366
2023-09-15,2023-09-15,9,Portfolio 006,Campaign 005,7.99,Manual targeting,Dynamic bids - down only,245,1,0.004082,2.02,2.02,0.0878,11.3895
2023-09-16,2023-09-16,8,Portfolio 006,Campaign 001,10.95,Manual targeting,Dynamic bids - down only,120,0,0.0,0.0,0.0,0.0336,29.7619
